"TOA5","CH_MILFA_EC_01","CR6","25623","CR6.14.4.0","CPU:FDRI_Easy_Flux.CR6","2202","Time_Series"
"TIMESTAMP","Ux","Uy","Uz","T_SONIC","diag_sonic","CO2_mixratio","H2O_mixratio","diag_irga","TA_1_1_1","T_cell","PA_cell","CO2_sig_strgth","H2O_sig_strgth","PA_diff","PA","pump_flow","sampling_regime"
"TS","m s-1","m s-1","m s-1","deg C","adimensional","umolCO2 mol-1","mmolH2O mol-1","adimensional","deg C","deg C","kPa","fraction","fraction","kPa","kPa","L min-1","adimensional"
"","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-20 16:30:03.65",-2.014905,2.195345,0.9249161,9.612734,0,448.3692,8.141597,0,8.885498,9.635559,94.57925,0.9698291,0.9649064,-5.807625,100.3869,7.996126,1
"2026-01-20 16:30:03.7",-2.118342,2.035916,0.889513,9.581564,0,448.1883,8.145823,0,8.854065,9.635559,94.58059,0.9697974,0.9649066,-5.806351,100.3869,7.996611,1
"2026-01-20 16:30:03.75",-2.40772,1.989626,0.8468345,9.530194,0,448.2824,8.143123,0,8.80304,9.635895,94.581,0.9698159,0.9648998,-5.80619,100.3872,8.003257,1
"2026-01-20 16:30:03.8",-2.367915,2.117474,0.8249637,9.533553,0,448.4153,8.146022,0,8.806152,9.635895,94.57883,0.9698249,0.9649108,-5.809578,100.3884,8.006207,1
"2026-01-20 16:30:03.85",-2.018057,2.063907,0.8507867,9.483185,0,448.3848,8.146729,0,8.755829,9.635406,94.58035,0.9698293,0.9649197,-5.807678,100.388,7.998353,1
"2026-01-20 16:30:03.9",-2.149015,1.945103,1.023608,9.497253,0,448.2518,8.148215,0,8.769775,9.635406,94.58024,0.9698173,0.9649138,-5.807693,100.3879,7.998682,1
"2026-01-20 16:30:03.95",-2.174706,1.787146,0.9956166,9.527413,0,448.4289,8.148578,0,8.799774,9.633636,94.5761,0.9698095,0.9649091,-5.811348,100.3875,7.996823,1
"2026-01-20 16:30:04",-2.041307,1.881024,0.9032509,9.518203,0,448.2042,8.146902,0,8.790741,9.633636,94.57996,0.9697881,0.9649125,-5.806831,100.3868,7.997288,1
"2026-01-20 16:30:04.05",-1.824006,1.935651,0.5623653,9.535012,0,448.3437,8.151752,0,8.807098,9.634796,94.57596,0.9698507,0.9649472,-5.810135,100.3861,8.003335,1
"2026-01-20 16:30:04.1",-1.874352,2.101614,0.4918011,9.569237,0,448.2703,8.144343,0,8.841888,9.634796,94.57519,0.9698302,0.9649145,-5.811928,100.3871,8.006827,1
