"TOA5","CH_MILFA_EC_01","CR6","25623","CR6.14.4.0","CPU:FDRI_Easy_Flux.CR6","2202","Time_Series"
"TIMESTAMP","Ux","Uy","Uz","T_SONIC","diag_sonic","CO2_mixratio","H2O_mixratio","diag_irga","TA_1_1_1","T_cell","PA_cell","CO2_sig_strgth","H2O_sig_strgth","PA_diff","PA","pump_flow","sampling_regime"
"TS","m s-1","m s-1","m s-1","deg C","adimensional","umolCO2 mol-1","mmolH2O mol-1","adimensional","deg C","deg C","kPa","fraction","fraction","kPa","kPa","L min-1","adimensional"
"","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-01-20 15:00:05.5",-0.3054232,1.830575,-0.134285,9.764102,0,448.1936,8.141546,0,9.03653,10.18054,94.71467,0.9696459,0.9647902,-5.809113,100.5238,8.002423,1
"2026-01-20 15:00:05.55",-0.4275343,1.75896,-0.09449033,9.777267,0,448.1518,8.13023,0,9.050598,10.17966,94.70983,0.9696282,0.9647662,-5.813217,100.523,8.002404,1
"2026-01-20 15:00:05.6",-0.2114881,1.823694,-0.114437,9.750621,0,448.4359,8.130954,0,9.023987,10.17966,94.7084,0.9696672,0.9647816,-5.813782,100.5222,8.000465,1
"2026-01-20 15:00:05.65",-0.3400124,1.710518,-0.2765673,9.76666,0,448.458,8.126413,0,9.040405,10.18103,94.70724,0.9696516,0.9647486,-5.815636,100.5229,8.001066,1
"2026-01-20 15:00:05.7",-0.4426483,1.650011,-0.07420371,9.759519,0,448.1468,8.13786,0,9.032318,10.18103,94.70293,0.9696472,0.9647694,-5.821098,100.524,7.996823,1
"2026-01-20 15:00:05.75",-0.4239922,1.64188,-0.07831696,9.766696,0,448.2845,8.138474,0,9.039368,10.17996,94.70226,0.9696375,0.964774,-5.822449,100.5247,7.997869,1
"2026-01-20 15:00:05.8",-0.4845115,1.608137,-0.07157578,9.765366,0,448.1693,8.12501,0,9.039246,10.17996,94.70261,0.9696154,0.9647627,-5.820801,100.5234,7.998528,1
"2026-01-20 15:00:05.85",-0.423562,1.816959,0.04041214,9.773851,0,448.451,8.13397,0,9.046936,10.18118,94.70164,0.9696728,0.9647548,-5.821556,100.5232,8.002792,1
"2026-01-20 15:00:05.9",-0.4608904,1.538097,0.100975,9.780816,0,448.2907,8.125899,0,9.054565,10.18118,94.70146,0.9696389,0.9647478,-5.823082,100.5245,7.997675,1
"2026-01-20 15:00:05.95",-0.2244855,1.577274,0.2792018,9.779204,0,448.3413,8.129903,0,9.052612,10.18036,94.7009,0.9696649,0.9647706,-5.824013,100.5249,7.995197,1
"2026-01-20 15:00:06",-0.2747278,1.410933,0.2332364,9.778086,0,448.1798,8.132181,0,9.05127,10.18036,94.6992,0.9696335,0.9647693,-5.824249,100.5234,8.000388,1
"2026-01-20 15:00:06.05",-0.4180858,1.258903,0.06110456,9.769671,0,448.2292,8.12977,0,9.043121,10.18002,94.69844,0.9696463,0.9647994,-5.824585,100.523,7.997675,1
