TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,Pa_1_1_1,SHF_1_1_1,SHF_2_1_1,Rn_1_1_1,SWin_1_1_1
yyyy-mm-dd HH:MM,C,%,kPa,W m-2,W m-2,W m-2,W m-2
2023-04-03 14:30:00,7.164,63.72,96.45991,15.56971,7.61659,364.9,656.2
2023-04-03 15:00:00,7.145,64.39,96.44088,12.56781,8.34462,341.1,625
2023-04-03 15:30:00,7.011,64.89,96.43316,9.30476,8.63859,292.9,556.5
2023-04-03 16:00:00,7.087,65.85,96.42075,6.41481,8.52871,251,497.3
2023-04-03 16:30:00,6.921,66.09,96.41545,3.14324,8.23589,178.7,391
2023-04-03 17:00:00,6.809,67.7,96.41161,0.65089,7.79637,130,319.5
2023-04-03 17:30:00,6.478,69.24,96.39977,-1.77127,7.16208,67.87,228.3
2023-04-03 18:00:00,5.896,71.67,96.39642,-4.29179,6.41998,9.71,139.3
2023-04-03 18:30:00,4.877,73.84,96.39897,-7.16492,5.57895,-57.545,25.26
2023-04-03 19:00:00,4.51,74.65,96.41408,-11.11628,4.64943,-73.197,0.987
2023-04-03 19:30:00,3.59,78.57,96.4174,-14.4195,3.54093,-71.976,-3.89
2023-04-03 20:00:00,3.307,80.8,96.42835,-16.92089,2.2782,-70.56,-3.959
2023-04-03 20:30:00,1.968,86.2,96.42726,-18.60008,1.0039,-72.575,-4.3
2023-04-03 21:00:00,2.495,84.7,96.42703,-17.82731,-0.17516,-76.532,-3.656
2023-04-03 21:30:00,2.209,85.4,96.4389,-16.87782,-1.24295,-72.906,-4.167
2023-04-03 22:00:00,2.001,87.1,96.44278,-17.30841,-2.14734,-76.003,-3.554
2023-04-03 22:30:00,2.541,85.8,96.4429,-16.41526,-2.88199,-77.48,-3.506
2023-04-03 23:00:00,2.952,83.6,96.44385,-16.01522,-3.4842,-77.394,-3.887
2023-04-03 23:30:00,2.836,83.5,96.43988,-16.02053,-3.97785,-76.716,-4.473
2023-04-04 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-04-04 00:30:00,2.134,85.2,96.43814,-9999,-9999,-77.772,-4.311
2023-04-04 01:00:00,1.546,86.7,96.4332,-9999,-9999,-77.846,-3.963
2023-04-04 01:30:00,1.092,87.8,96.42516,-15.75714,-5.07645,-78.158,-4.142
2023-04-04 02:00:00,0.876,88.7,96.40339,-16.22701,-5.35056,-79.552,-3.727
2023-04-04 02:30:00,0.956,88.5,96.38978,-16.13143,-5.58398,-78.129,-3.813
2023-04-04 03:00:00,1.268,86.5,96.37704,-16.31141,-5.7818,-78.109,-3.63
2023-04-04 03:30:00,1.178,83.9,96.35966,-16.52364,-5.95853,-78.783,-4.038
2023-04-04 04:00:00,0.262,87.3,96.3287,-17.42385,-6.13437,-75.81,-3.953
2023-04-04 04:30:00,0.795,82.8,96.30818,-18.13004,-6.29349,-73.222,-3.215
2023-04-04 05:00:00,1.363,77.88,96.30089,-18.43551,-6.43868,-75.196,-2.927
2023-04-04 05:30:00,1.242,75.64,96.29412,-18.52577,-6.57927,-73.512,-2.683
2023-04-04 06:00:00,2.002,65.18,96.29302,-19.31978,-6.70299,-60.42,14.35
2023-04-04 06:30:00,3.251,54.43,96.29394,-19.34449,-6.81606,-14.45,79.5
2023-04-04 07:00:00,4.548,56.06,96.30865,-16.25748,-6.92546,60.18,183.3
2023-04-04 07:30:00,4.216,58.59,96.31614,-9.23148,-7.02019,125.24,276.9
2023-04-04 08:00:00,4.568,52.41,96.3193,2.55502,-7.052,161.2,345.8
2023-04-04 08:30:00,4.374,49.37,96.3174,7.30207,-6.94903,63.91,213.6
2023-04-04 09:00:00,5.176,54.19,96.33049,11.49882,-6.57429,184.5,395.7
2023-04-04 09:30:00,5.98,52.16,96.34498,20.71736,-5.92008,261,515.5
2023-04-04 10:00:00,6.758,39.2,96.34163,28.9707,-4.76138,332.1,616.1
2023-04-04 10:30:00,7.454,40.09,96.33019,35.37388,-3.06641,381.6,692.1
2023-04-04 11:00:00,7.896,42.77,96.31834,41.15235,-1.02785,367.8,663.2
2023-04-04 11:30:00,8.25,43.56,96.30325,40.54315,1.23185,413.4,732.4
2023-04-04 12:00:00,9.14,39.72,96.28716,43.77551,3.40243,439.9,769.9
2023-04-04 12:30:00,9.37,38.99,96.27039,42.12452,5.42282,470.3,799.4
2023-04-04 13:00:00,9.85,38.98,96.25167,40.86459,7.27459,486.3,814
2023-04-04 13:30:00,9.53,43.95,96.21627,36.76494,8.75544,345,570.7
2023-04-04 14:00:00,9.85,46.41,96.21505,30.48787,9.78459,354.4,594.6
2023-04-04 14:30:00,9.59,51.33,96.19241,25.61233,10.11397,276.3,503.9
2023-04-04 15:00:00,9.36,53.99,96.1542,21.69406,10.10362,330.5,557.1
2023-04-04 15:30:00,9.66,51.41,96.11854,20.16551,9.82533,264.8,479.9
2023-04-04 16:00:00,9.38,53.15,96.11351,16.88035,9.6008,259.2,440.3
2023-04-04 16:30:00,8.67,58.23,96.10005,12.4185,9.29854,76.46,175.3
2023-04-04 17:00:00,7.644,65.96,96.08276,7.89877,8.70786,56.94,118.7
2023-04-04 17:30:00,7.159,70.97,96.06544,5.07818,7.6937,28.3,102.9
2023-04-04 18:00:00,6.773,72.14,96.05812,2.741,6.53575,3.82,80.7
2023-04-04 18:30:00,6.11,73.83,96.05578,0.13275,5.4638,-28.66,34.4
2023-04-04 19:00:00,5.649,76.1,96.05178,-2.35056,4.49612,-44.465,5.269
2023-04-04 19:30:00,5.635,80.1,96.0446,-3.75914,3.59134,-23.186,-0.894
2023-04-04 20:00:00,5.54,84.8,96.04614,-3.78467,2.75219,-20.464,-1.079
2023-04-04 20:30:00,5.359,86.8,96.03761,-3.74251,2.06039,-19.46,-0.984
2023-04-04 21:00:00,5.118,88.9,96.03571,-3.86859,1.49289,-19.179,-1.002
2023-04-04 21:30:00,4.839,90.6,96.01542,-4.03405,1.02793,-30.197,-1.523
2023-04-04 22:00:00,4.718,92.5,95.99879,-4.66473,0.64375,-24.533,-1.042
2023-04-04 22:30:00,4.572,94.7,95.99044,-5.04465,0.28617,-34.452,-1.574
2023-04-04 23:00:00,4.401,96.5,95.971,-5.24868,-0.07948,-35.871,-1.632
2023-04-04 23:30:00,4.424,97.1,95.94593,-5.39852,-0.42062,-20.47,-0.825
2023-04-05 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-04-05 00:30:00,4.485,97.8,95.88265,-9999,-9999,-17.402,-0.825
2023-04-05 01:00:00,4.569,98.2,95.85593,-9999,-9999,-8.111,-0.366
2023-04-05 01:30:00,4.526,99.4,95.82358,-4.4474,-1.13789,-3.077,-0.195
2023-04-05 02:00:00,4.5,100.4,95.79459,-4.36249,-1.29135,-2.034,-0.188
2023-04-05 02:30:00,4.5,100.8,95.77206,-4.0926,-1.38582,-1.146,-0.116
2023-04-05 03:00:00,4.504,100.9,95.75076,-3.72327,-1.41652,-1.029,-0.09
2023-04-05 03:30:00,4.53,100.9,95.73481,-3.53687,-1.38615,-1.129,-0.083
2023-04-05 04:00:00,4.456,100.4,95.70562,-3.47203,-1.35576,-1.576,-0.108
2023-04-05 04:30:00,4.55,99.6,95.66959,-3.60523,-1.35114,-0.85,-0.079
2023-04-05 05:00:00,4.544,101.2,95.66416,-3.49123,-1.39075,-0.567,-0.066
2023-04-05 05:30:00,4.28,101,95.65258,-3.62259,-1.44578,-0.869,-0.033
2023-04-05 06:00:00,4.192,100.7,95.6329,-3.95783,-1.50907,-0.244,1.423
2023-04-05 06:30:00,4.241,100.8,95.63148,-4.11693,-1.61339,2.231,3.558
2023-04-05 07:00:00,4.334,100.8,95.61428,-3.92151,-1.71885,17.707,23.21
2023-04-05 07:30:00,4.557,101.1,95.61711,-3.0449,-1.80074,20.671,26.56
2023-04-05 08:00:00,4.67,101.1,95.60938,-2.60882,-1.80773,29.174,36.9
2023-04-05 08:30:00,4.896,101.1,95.60518,-2.17051,-1.74427,44.23,55.39
2023-04-05 09:00:00,5.194,101.1,95.59512,-1.2667,-1.63185,56.25,70.07
2023-04-05 09:30:00,5.449,101.1,95.58115,-0.19171,-1.45054,66.37,82.4
2023-04-05 10:00:00,5.519,101.1,95.57249,0.6991,-1.18956,66.27,82
2023-04-05 10:30:00,5.718,101.2,95.57704,1.52938,-0.88645,88.84,110.8
2023-04-05 11:00:00,5.927,101.2,95.56306,2.86773,-0.58905,100.58,125.3
2023-04-05 11:30:00,6.017,101.2,95.55037,3.82626,-0.24523,93.93,116.7
2023-04-05 12:00:00,6.106,101.2,95.54036,4.23298,0.14933,83.11,103
2023-04-05 12:30:00,6.064,101.2,95.53015,4.29976,0.53515,66.56,82.4
2023-04-05 13:00:00,6.087,101.2,95.5162,3.76938,0.87692,48.88,60.41
2023-04-05 13:30:00,6.247,101.2,95.50074,3.22958,1.11212,43.94,54.04
2023-04-05 14:00:00,6.356,101.2,95.48181,3.24519,1.20866,39.74,49.02
2023-04-05 14:30:00,6.511,101.2,95.44614,3.27537,1.25971,48.69,60.14
2023-04-05 15:00:00,6.804,101.2,95.40424,4.25293,1.3238,102.55,127.5
2023-04-05 15:30:00,6.87,101.1,95.36718,6.12252,1.46072,85.71,106.1
2023-04-05 16:00:00,6.82,101.2,95.33726,6.23397,1.82698,60.92,75.49
2023-04-05 16:30:00,6.794,100.6,95.31682,5.70072,2.24016,46.77,57.97
2023-04-05 17:00:00,6.819,101.5,95.29572,4.85155,2.52354,35.106,43.57
2023-04-05 17:30:00,6.895,101.4,95.28551,4.35071,2.60611,28.073,34.81
2023-04-05 18:00:00,6.949,101.3,95.28016,4.04634,2.59434,18.911,23.47
2023-04-05 18:30:00,7,101.3,95.27173,3.69912,2.56446,7.771,9.73
2023-04-05 19:00:00,7,101.2,95.26755,3.31911,2.518,2.64,3.484
2023-04-05 19:30:00,7.001,101.2,95.26445,2.92663,2.4611,0.152,0.23
2023-04-05 20:00:00,7.097,101.2,95.25284,2.60801,2.38841,-0.041,-0.022
2023-04-05 20:30:00,7.179,101.2,95.24327,2.46944,2.29583,-0.029,-0.012
2023-04-05 21:00:00,7.318,101.1,95.22507,2.43722,2.19454,0.062,0.001
2023-04-05 21:30:00,7.363,101.1,95.20378,2.51746,2.10659,0.074,-0.003
2023-04-05 22:00:00,7.512,101.1,95.1787,2.56943,2.0565,0.071,0.012
2023-04-05 22:30:00,7.598,101.1,95.16445,2.81066,2.02307,0.092,-0.013
2023-04-05 23:00:00,7.6,101.1,95.14852,2.86692,2.02674,0.077,-0.007
2023-04-05 23:30:00,7.601,101.1,95.13137,2.93584,2.06093,0.188,-0.022
2023-04-06 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-04-06 00:30:00,7.447,101,95.08682,-9999,-9999,0.195,-0.137
2023-04-06 01:00:00,7.287,101,95.07194,-9999,-9999,-0.04,-0.052
2023-04-06 01:30:00,7.065,100.8,95.04844,3.39647,2.79538,-0.05,-0.093
2023-04-06 02:00:00,6.904,100.8,95.0228,2.98665,2.79379,-0.142,-0.063
2023-04-06 02:30:00,6.9,101,94.98242,2.46794,2.74546,-0.027,-0.022
2023-04-06 03:00:00,6.9,101,94.95306,2.13594,2.62538,-0.046,-0.043
2023-04-06 03:30:00,6.873,101,94.93516,2.00745,2.47523,-0.039,-0.058
2023-04-06 04:00:00,6.064,98.4,94.95226,1.72811,2.33209,-1.341,-0.561
2023-04-06 04:30:00,5.777,96.7,94.94213,0.408,2.19565,-1.054,0.076
2023-04-06 05:00:00,5.628,99.3,94.96849,-0.62954,2.03341,-1.351,-0.482
2023-04-06 05:30:00,5.208,99,94.98684,-1.74231,1.80493,-3.88,0.013
2023-04-06 06:00:00,4.842,98,95.00214,-2.38726,1.54325,-3.748,5.104
2023-04-06 06:30:00,4.473,95.9,95.02849,-3.31355,1.25683,8.509,19.57
2023-04-06 07:00:00,4.622,95.9,95.04046,-3.35205,0.94968,19.159,27.02
2023-04-06 07:30:00,4.97,96.1,95.06417,-2.16916,0.6371,62.31,82.7
2023-04-06 08:00:00,5.52,92.3,95.06449,0.61934,0.40021,147.65,196.9
2023-04-06 08:30:00,4.674,93.1,95.09988,3.1725,0.27254,40.88,54.41
2023-04-06 09:00:00,5.017,92.3,95.11546,0.99461,0.28729,155.66,200.7
2023-04-06 09:30:00,6.263,87.5,95.12617,8.29365,0.32698,399,521.6
2023-04-06 10:00:00,6.428,89.4,95.15624,18.8539,0.40653,334.4,449.6
2023-04-06 10:30:00,6.676,85.4,95.17919,23.99866,0.82027,292.17,406.6
2023-04-06 11:00:00,6.942,83.1,95.19934,24.69788,1.59349,461.5,643.3
2023-04-06 11:30:00,7.56,81.5,95.2132,33.18019,2.47211,550.6,784.6
2023-04-06 12:00:00,7.234,82.3,95.2325,39.56522,3.41696,479.6,688.3
2023-04-06 12:30:00,5.475,93.1,95.2623,30.90635,4.5921,211.04,280.9
2023-04-06 13:00:00,5.389,91.3,95.26714,20.9141,5.59779,149.98,207.6
2023-04-06 13:30:00,5.329,91.4,95.28721,14.19534,5.93746,199.44,276.6
2023-04-06 14:00:00,5.2,93.8,95.30648,12.06348,5.71087,138.99,190.9
2023-04-06 14:30:00,4.959,95.7,95.32621,8.88663,5.26108,164.5,215.1
2023-04-06 15:00:00,5.59,92.5,95.35187,9.47744,4.75128,255.49,358.8
2023-04-06 15:30:00,5.701,88.7,95.37654,10.20706,4.27238,148.09,228.4
2023-04-06 16:00:00,6.502,79.71,95.39371,9.48326,3.96631,320.1,509.1
2023-04-06 16:30:00,6.492,75.59,95.41509,9.12242,3.78371,235,433.3
2023-04-06 17:00:00,5.907,76.71,95.4236,5.07664,3.7753,143.27,314.7
2023-04-06 17:30:00,5.267,77.49,95.45925,0.45688,3.79439,29.9,156
2023-04-06 18:00:00,4.771,75.27,95.49687,-3.64996,3.58772,-40.78,57.69
2023-04-06 18:30:00,4.637,78.05,95.52482,-6.31613,3.05839,-48.928,41.14
2023-04-06 19:00:00,4.264,76.86,95.55746,-8.14586,2.3061,-79.001,6.93
2023-04-06 19:30:00,3.996,76.64,95.58923,-9.66162,1.46913,-86.176,-2.913
2023-04-06 20:00:00,3.562,77.64,95.61957,-11.06664,0.65502,-82.801,-4.315
2023-04-06 20:30:00,2.882,81.1,95.64911,-12.04564,-0.08482,-79.791,-4.024
2023-04-06 21:00:00,1.836,92.3,95.65483,-12.57615,-0.77724,-76.053,-3.553
2023-04-06 21:30:00,2.884,99.5,95.6761,-13.10962,-1.39978,-35.976,-1.624
2023-04-06 22:00:00,3.489,100,95.68445,-12.79931,-1.93646,-20.018,-1.076
2023-04-06 22:30:00,3.399,99.4,95.69137,-11.47835,-2.37441,-42.753,-2.621
2023-04-06 23:00:00,3.063,97.7,95.70779,-10.98043,-2.65816,-60.89,-3.553
2023-04-06 23:30:00,2.894,93.9,95.72767,-11.31102,-2.81376,-87.019,-4.003
2023-04-07 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-04-07 00:30:00,3.241,90.5,95.71231,-9999,-9999,-90.256,-4.787
2023-04-07 01:00:00,3.28,90.1,95.72224,-9999,-9999,-89.462,-4.646
2023-04-07 01:30:00,2.703,87.9,95.72827,-11.22644,-3.09423,-86.051,-5.621
2023-04-07 02:00:00,1.835,91.3,95.72965,-12.2268,-3.32378,-79.852,-4.344
2023-04-07 02:30:00,1.974,90.5,95.73265,-12.83152,-3.56243,-80.884,-3.552
2023-04-07 03:00:00,2.284,88.6,95.71836,-12.87988,-3.81034,-82.003,-3.909
2023-04-07 03:30:00,2.44,87.8,95.71131,-13.20192,-4.0369,-80.56,-4.393
2023-04-07 04:00:00,2.389,85.5,95.73018,-13.67721,-4.25341,-77.76,-3.778
2023-04-07 04:30:00,2.47,82.4,95.73144,-14.03046,-4.44797,-74.126,-3.711
2023-04-07 05:00:00,2.562,82.7,95.74702,-13.94853,-4.63582,-73.754,-3.45
2023-04-07 05:30:00,2.631,82,95.76597,-13.85822,-4.80838,-71.848,-2.065
2023-04-07 06:00:00,2.81,81.4,95.77741,-14.08165,-4.9634,-55.646,17.72
2023-04-07 06:30:00,3.64,79.56,95.79395,-13.82032,-5.10676,-15.12,76.8
2023-04-07 07:00:00,4.879,77.12,95.81797,-12.79802,-5.24461,34.69,148
2023-04-07 07:30:00,5.476,74.4,95.8329,-10.82403,-5.35428,90.99,228.6
2023-04-07 08:00:00,6.141,69.86,95.84846,-1.82006,-5.44449,152.37,319
2023-04-07 08:30:00,6.42,72.06,95.87081,9.90674,-5.44748,206.8,395.7
2023-04-07 09:00:00,6.439,70.42,95.89385,20.93398,-5.2018,232.5,426.3
2023-04-07 09:30:00,6.846,69.74,95.89066,26.12543,-4.37988,278.7,498.5
2023-04-07 10:00:00,7.622,68.63,95.89269,36.45434,-2.9177,437,692
2023-04-07 10:30:00,7.604,67.89,95.88024,41.86415,-0.98852,251.8,410.1
2023-04-07 11:00:00,7.692,64.46,95.87416,29.3057,1.503,264.2,452.3
2023-04-07 11:30:00,8.57,63.36,95.86685,39.86481,3.77754,436.2,694.3
2023-04-07 12:00:00,8.24,62.18,95.86581,38.49106,5.64576,241.5,385.3
2023-04-07 12:30:00,8.46,57.18,95.86815,28.30557,7.67332,308.8,517
2023-04-07 13:00:00,9.65,56.25,95.86152,37.49892,8.93713,621.4,971
2023-04-07 13:30:00,9.59,53.89,95.85633,41.6069,10.06242,254,424.7
2023-04-07 14:00:00,9.1,51.4,95.84937,28.68379,11.86624,136.45,251.1
2023-04-07 14:30:00,8.95,53.33,95.84254,22.04716,13.13269,134.44,252.9
2023-04-07 15:00:00,9.34,53.42,95.83647,19.6234,13.30133,245.8,429.8
2023-04-07 15:30:00,10.07,49.04,95.8332,21.6007,12.75842,305.7,561.2
2023-04-07 16:00:00,10.32,49.39,95.826,18.18162,12.37643,267.7,485.1
2023-04-07 16:30:00,10.39,54.6,95.82634,19.33635,12.57002,255.1,434.4
2023-04-07 17:00:00,9.91,57.95,95.82932,17.89067,12.98839,120.14,222.9
2023-04-07 17:30:00,8.93,62.13,95.84281,13.0397,13.30885,21.3,91.3
2023-04-07 18:00:00,8.51,64.2,95.84591,8.31094,13.19645,36.76,142.6
2023-04-07 18:30:00,8.17,63.84,95.86503,5.40735,12.42039,4.42,83
2023-04-07 19:00:00,7.187,64.14,95.88404,0.80154,11.28117,-48.572,11.14
2023-04-07 19:30:00,6.374,66,95.89616,-3.36643,10.0387,-57.368,-2.361
2023-04-07 20:00:00,5.709,64.71,95.91595,-7.7922,8.64001,-65.211,-3.521
2023-04-07 20:30:00,5.813,63.62,95.93953,-11.67019,7.11244,-61.362,-2.824
2023-04-07 21:00:00,5.752,63.23,95.95738,-14.16338,5.54165,-60.86,-2.886
2023-04-07 21:30:00,5.238,66.87,95.96784,-16.53366,4.02143,-65.423,-3.169
2023-04-07 22:00:00,5.136,66.92,95.97531,-17.47379,2.61828,-64.303,-2.908
2023-04-07 22:30:00,4.901,65.91,95.98107,-17.95317,1.36073,-67.634,-3.165
2023-04-07 23:00:00,5.016,63.05,95.97513,-18.24623,0.27559,-66.239,-2.799
2023-04-07 23:30:00,4.863,62.68,95.98598,-19.91371,-0.67423,-65.385,-2.672
2023-04-08 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-04-08 00:30:00,4.891,61.42,96.0024,-9999,-9999,-63.517,-2.53
2023-04-08 01:00:00,4.692,62.23,95.99109,-9999,-9999,-65.882,-2.957
2023-04-08 01:30:00,4.908,61.72,95.99655,-19.51467,-3.20549,-65.522,-2.572
2023-04-08 02:00:00,5.212,60.28,96.00461,-18.7698,-3.75628,-64.918,-3.102
2023-04-08 02:30:00,5.144,59.83,96.01225,-19.26488,-4.21952,-63.819,-2.866
2023-04-08 03:00:00,4.87,60.07,96.0192,-20.01985,-4.61459,-61.141,-3.014
2023-04-08 03:30:00,4.893,59.25,96.02531,-20.37509,-4.96634,-61.982,-2.579
2023-04-08 04:00:00,4.676,59.73,96.03528,-19.19958,-5.29145,-60.793,-2.936
2023-04-08 04:30:00,3.994,63.72,96.04212,-18.18167,-5.57579,-54.171,-2.539
2023-04-08 05:00:00,4.476,60.71,96.04982,-16.59139,-5.8186,-42.39,-1.655
2023-04-08 05:30:00,4.438,60.56,96.06368,-15.04547,-6.00454,-37.501,0.139
2023-04-08 06:00:00,4.107,63,96.07143,-13.96983,-6.15324,-20.736,20.04
2023-04-08 06:30:00,4.467,63.26,96.08419,-12.21233,-6.25589,7.54,52.13
2023-04-08 07:00:00,4.428,67.04,96.10873,-8.79808,-6.32198,37.22,100.1
2023-04-08 07:30:00,4.902,63.61,96.13384,-5.00161,-6.32846,57.06,134.9
2023-04-08 08:00:00,5.316,65.39,96.15716,-1.71444,-6.22504,74.87,170.3
2023-04-08 08:30:00,5.852,66.4,96.1676,2.0929,-5.89597,120.62,258.4
2023-04-08 09:00:00,6.642,66.43,96.19029,10.15037,-5.22268,188.1,370.6
2023-04-08 09:30:00,7.785,65.89,96.19971,20.81739,-4.15588,289.3,527.2
2023-04-08 10:00:00,8.59,62.65,96.20212,28.63722,-2.66399,368.8,637.6
2023-04-08 10:30:00,9.31,57.85,96.21049,33.38852,-0.76297,407.9,693.2
2023-04-08 11:00:00,9.7,53.72,96.20663,36.26262,1.26996,447.8,747
2023-04-08 11:30:00,9.98,53.27,96.19385,37.22063,3.29206,464.7,774.6
2023-04-08 12:00:00,10.11,53.9,96.1838,39.62075,5.02904,469,779
2023-04-08 12:30:00,10.47,51.93,96.18898,36.69622,6.60898,421.6,705.8
2023-04-08 13:00:00,10.02,51.92,96.18906,29.72048,8.05528,302.4,526.7
2023-04-08 13:30:00,10.5,51.79,96.17842,27.05189,8.92032,414,697.3
2023-04-08 14:00:00,10.99,51.07,96.16646,28.52019,9.21744,399.3,662.6
2023-04-08 14:30:00,10.58,51.69,96.1516,24.32702,9.67421,241.5,443.6
2023-04-08 15:00:00,10.84,50.7,96.13356,21.01216,10.1122,318,546.6
2023-04-08 15:30:00,10.41,52.16,96.12319,18.17715,10.09964,233.7,417.8
2023-04-08 16:00:00,9.83,53.83,96.11591,13.8139,9.93447,105.07,234.9
2023-04-08 16:30:00,9.55,55.45,96.10744,9.32378,9.45402,93.31,207.3
2023-04-08 17:00:00,9.26,57.12,96.10253,7.44552,8.63685,73.12,182
2023-04-08 17:30:00,8.9,57.13,96.10463,5.51748,7.70814,29.86,119.5
2023-04-08 18:00:00,8.54,58.77,96.09816,2.92751,6.82016,2.97,73.52
2023-04-08 18:30:00,7.904,63.38,96.11246,1.00225,5.96286,-25.81,35.03
2023-04-08 19:00:00,7.108,67.44,96.11226,-0.97108,5.11744,-39.899,5.945
2023-04-08 19:30:00,6.684,69.89,96.10511,-2.81769,4.31639,-40.325,-1.687
2023-04-08 20:00:00,6.447,71.66,96.11047,-3.92226,3.51634,-40.159,-2.259
2023-04-08 20:30:00,6.075,72.16,96.10454,-5.73942,2.73263,-41.941,-2.734
2023-04-08 21:00:00,5.837,71.64,96.09429,-9.34532,1.99547,-35.331,-1.495
2023-04-08 21:30:00,5.896,71.16,96.07955,-9.84488,1.23366,-37.423,-1.223
2023-04-08 22:00:00,5.662,72.22,96.06949,-10.83034,0.44255,-37.97,-1.421
2023-04-08 22:30:00,5.206,76.29,96.05442,-10.30694,-0.34597,-30.343,-1.327
2023-04-08 23:00:00,4.763,79.91,96.03942,-9.83107,-1.04099,-30.785,-1.633
2023-04-08 23:30:00,4.683,80.1,96.01096,-9.61803,-1.56231,-33.552,-1.466
2023-04-09 00:00:00,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-04-09 00:30:00,5.047,76.65,95.96866,-9999,-9999,-40.389,-2.18
2023-04-09 01:00:00,4.253,81.4,95.9536,-9999,-9999,-44.526,-2.865
2023-04-09 01:30:00,4.336,82.3,95.92574,-10.32808,-2.59094,-49.177,-2.42
2023-04-09 02:00:00,3.72,85.2,95.91691,-10.50611,-2.85773,-48.7,-3.139
2023-04-09 02:30:00,3.646,87.6,95.91191,-10.81516,-3.07078,-40.726,-2.048
2023-04-09 03:00:00,3.75,89.8,95.88633,-10.42463,-3.25718,-56.087,-3.036
2023-04-09 03:30:00,3.272,93.2,95.84965,-11.15119,-3.42206,-67.767,-3.836
2023-04-09 04:00:00,2.827,95.7,95.81315,-11.83299,-3.54921,-67.862,-3.616
2023-04-09 04:30:00,3.032,93.2,95.77204,-12.34991,-3.71098,-76.088,-4.095
2023-04-09 05:00:00,2.736,94.4,95.75644,-12.78736,-3.89306,-76.573,-4.494
2023-04-09 05:30:00,2.338,96.7,95.76305,-13.29244,-4.08363,-70.522,-2.867
2023-04-09 06:00:00,2.863,92.8,95.7517,-13.72874,-4.30837,-59.234,13.72
2023-04-09 06:30:00,3.874,85,95.72939,-12.92744,-4.57432,-24.36,76.49
2023-04-09 07:00:00,4.418,81.8,95.70452,-9.47853,-4.8196,37.76,167.1
2023-04-09 07:30:00,4.819,83.3,95.68661,-3.7838,-4.94316,89.39,240.7
2023-04-09 08:00:00,5.244,84.2,95.69636,4.40515,-4.81178,127.58,291.3
2023-04-09 08:30:00,6.096,81.9,95.70515,11.17556,-4.30246,202.3,398.3
2023-04-09 09:00:00,7.078,80.6,95.68911,18.91231,-3.3527,242.4,450.1
2023-04-09 09:30:00,7.687,79.68,95.66141,23.49404,-2.00735,314.4,549.1
2023-04-09 10:00:00,7.931,80.3,95.63283,29.82578,-0.40251,312.9,542.6
2023-04-09 10:30:00,8.81,78.41,95.59257,32.49145,1.24554,351.4,583.6
2023-04-09 11:00:00,9.78,73.7,95.56951,32.02063,2.96586,361.9,589
2023-04-09 11:30:00,10.03,71.75,95.55736,27.06724,4.72652,274.5,456.4
2023-04-09 12:00:00,10.56,68.92,95.53489,23.81211,5.95326,285.1,464.3
2023-04-09 12:30:00,10.65,66.94,95.51733,22.38422,6.53508,261.9,422.2
2023-04-09 13:00:00,10.46,68.16,95.49274,19.54006,6.92096,188.34,309.5
2023-04-09 13:30:00,10.04,71.79,95.49785,16.12386,7.00632,154.29,260.3
2023-04-09 14:00:00,10.1,73.15,95.45082,15.55919,6.81251,182.41,304.8
2023-04-09 14:30:00,10.09,71.9,95.41926,14.55866,6.55598,128.53,225
2023-04-09 15:00:00,10.38,70.45,95.38271,13.21482,6.43394,175.23,294.7
2023-04-09 15:30:00,10.44,70.03,95.32997,13.08084,6.27324,128.53,222.3
2023-04-09 16:00:00,10.45,67.67,95.29747,11.75491,6.17609,84,158.3
2023-04-09 16:30:00,10.19,68.29,95.27532,9.59081,6.02207,57.54,117.1
2023-04-09 17:00:00,10.04,67.92,95.25551,8.19125,5.76961,61.23,118.4
2023-04-09 17:30:00,9.62,70.62,95.22643,6.22857,5.44029,18.46,55.46
2023-04-09 18:00:00,9.22,72.94,95.20786,4.35325,5.02699,1.33,28.55
2023-04-09 18:30:00,8.97,73.4,95.18413,2.9067,4.54957,-4.67,16.15
2023-04-09 19:00:00,8.78,73.89,95.16761,1.69254,4.05638,-9.656,4.326
2023-04-09 19:30:00,8.49,75.55,95.14266,0.68865,3.56362,-12.953,-2.048
2023-04-09 20:00:00,8.01,79.34,95.11258,-0.03645,3.08303,-16.316,-2.42
2023-04-09 20:30:00,7.714,82.1,95.10424,-0.38659,2.66212,-11.47,-1.93
2023-04-09 21:00:00,7.531,85.8,95.06907,-0.65599,2.30302,-7.401,-2.15
2023-04-09 21:30:00,7.237,90.5,95.0258,-0.5718,1.98873,-5.209,-1.612
2023-04-09 22:00:00,7.234,93.9,94.97516,-0.45133,1.75614,-3.562,-0.751
2023-04-09 22:30:00,7.193,96.9,94.96207,-0.01805,1.6014,-2.724,-0.741
2023-04-09 23:00:00,6.732,100.2,94.90508,0.11717,1.53486,-1.243,-0.195
